NOUN,VERB/PREP,NOUN
methods,for,detection
detection,in,subjects
identity,with,strains
subjects,with,expiratory
strains,but,identity
effects,in,culture
sequences,proposed,there
Studies,employing,sequences
there,were,viruses
viruses,occupying,position
position,called,A2
there,of,viruses
position,within,Rhinovirus
position_It,proposed,strains
strains,constitute,species
Data,presented,classification
Data,address,classification
classification,using,criteria
strains,studied_in,detail
scope,of,impact
impact,of,strains
we_we,were,placement
it,appears,members
we_we,propose,placement
we_we,sought,prototype_individuals_them
we_we,better,prototype_individuals_them
hope,finding,features
features,prove,sequences
features,superimposing,sites
features,predicting,outcome
clade,associated_with,illness
modelling,resulted_in,characterisation
members,of,clade
placement,for,viruses
hope,of,features
A2,by,sites
sequences,in,outcome
sites,of,contacts
characterisation,of,A2
individuals,augmented,system
system,quantified,outcome
A2,complete,regions
reviews,on,individuals
A2,by,system
outcome,of,infection
infection,by,clade
analysis,of,A2
C026,against,A
n,including,species
sequences,had,content
genomes,was,isoleucine
feature,are,sites
genomes,distinguishing,prototype_individuals_them
data,not,-RRB-
we_we,investigated,phenylalanine
prototype_individuals_them,ended,phenylalanine
residue,of,genomes
implications,of,feature
feature,identified,sites
polyproteins,into,structural
we_we,at,phenylalanine
region,investigated,components
region,quantified,form
components,contain,sites
latter,being,domains
domains,defining,identifiable
identifiable,using,alignments
deletions_deletions,be,form
identity,occurred_across,regions
Dips,in,identity
Similar_deletions_deletions,in,form
domains,for,identifiable
alignments,-LSB-,-RSB-
impact,of,A2
vitro,hinder,studies
we,created,alignments
Unknown,isolate,strains
studies,seeking,features
studies,identify,features
sequences,from,strain
alignments,of,sequences
These,identified_in,VP2
proteins,including,'
VP1,among,proteins
protein,imparted,changes
protein,reducing,protrusion
protein,introducing,structure
Deletions,in,protein
protrusion,of,loops
loops,with,HRVs
deletions_deletions,noted,strains
HRV-C026,encode,structure
Similar_deletions_deletions,in,strains
structure,in,VP1
Unknown,then,structure
proteins,into,protomer
silico,into,pentamer
structure,in,silico
values,compared,structure
values,derived_from,structures
HRVs,with,data
structures,of,HRVs
HRV-16,reflecting,use
use,of,HRV-16
Å,for,structures
Å,between,HRV-14_-14
HRV-14_-14,in,VP2
values,ranged_from,Å
comparison,to,regions
Å,in,comparison
HRV-2,because,impact
impact,of,Similar_deletions_deletions
site,employed,CV-B3
agreement,between,footprint
space,filling,model
pentamer,used,data
pentamer,display,data
model,of,pentamer
data,in,in
space,filling,model
pentamer,used,data
pentamer,display,data
model,of,pentamer
data,in,in
pentamers,compared,structures
pentamers,derived_from,data
depictions,of,pentamers
structures,to,pentamer
HRV-14,share,number
number,of,structures
structures,in,region
region,of,footprint
disparities,were,helices
other,in,footprint
one,in,VP1
sequences,were,strains
sequences,among,strains
sites,differ,shortening
sites,appeared_to,shortening
impact,of,deletions
shortening,of,BC
loops,in,VP1
loops,were,analogue
loops,ablated,analogue
loops,hamper,binding
analogue,of,A
member,with,footprint
binding,of,molecule
B,altered,presence
VP1,forming,B
area,in,VP1
B,to,presence
presence,of,acids
acids,at,positions
change,contributed,protrusion
deletions_Deletions,were,changes
deletions_Deletions,confer,changes
amino,to,protrusion
change,to,amino
B.,in,C
changes,to,portion
loop,had,impact
we_we,observed,domains
footprints,were,bsheets
we_we,locating,domains
deletions,in,loop
impact,on,footprints
footprints,on,bsheets
VP1,provided,identity
structure,interfere_with,binding
loop,in,VP1
identity,with,footprint
binding,to,receptors
substitutions,were,4_4
substitutions,affected,appearance
footprints,occured_in,EF
number,of,substitutions
puff,in,region
CD_loop_they,overlapped,GH
footprints,in,VP3
loop,due,substitutions
the_N-terminus_and_the_CD_loop_they,in,GH
Unknown,represented,relationships
area,represents,half
half,of,footprint
substitutions,to,differences
differences,between,B
g003,compared,sequences
120,previously,time
120,for,time
sequences,from,120
We_We,confirmed,HRVs
HRVs,occupy,position
HRVs,are,strains
strains,also,mapping
position,with,Rhinovirus
Rhinovirus,-LSB-,-RSB-
strains,by,mapping
clade,divided,subgroups
support,for,data
clade,into,subgroups
notes,made,physicians
individuals,used,determination
notes,by,physicians
physicians,upon,contact
contact,with,individuals
individuals,for,determination
identity,among,members
determination,of,impact
impact,of,HRV-QPM
charts,undertaken,scoring
tools,applied,1
review,of,charts
patients,admitted,hours
one,with,illness
patients,for,hours
two_two,with,illness
two_two,had,conditions
HCoV-NL63,with,URTI
URTI,during,admission
admission,for,surgery
therapy,required,half
therapy,by,half
half,of,individuals
co-detection,identified,polyomavirus
those,described,-RSB-
data,obtained,study
criteria,assign,member
analysis,of,strains
addition,to,those
those,-LSB-,-RSB-
cough,for,HRV-QPM
data,from,study
-RSB-,in,patient
this,met,genomes
requirement,to,genera
this,by,genomes
identity,in,P1
locations,suggested,processing
composition,to,D
we_we,been,indication
event,requiring,study
we_we,find,indication
data,not,event
differences,in,identity
identity,within,HRVs
HRVs,particularly,region
indication,of,recombination
C025,to,HRV-QPM
data,indicate,strains
data,called,rhinovirus
data,assigned,species
strains,reported_as,result
strains,assigned_to,HRV
the_sequences_of_a_number_of_divergent_HRV_strains_sequences,of,number
number,of,strains
result,of,investigations
rhinovirus,C.In,2007
species,to,species
strains,formed,clade
title,of,A2
clade,within,HRV
we_we,to,strains
al.,used,criteria
criteria,propose,strains
strains,classified,species
HRV,as,species
HRVs,led,we_us
the,distinguishing,features
we_us,to,the
features,of,strains
HRV,to,address
we_We,undertook,analyses
we_We,performed,review
time,using,A2
A2,coding,sequences_number_strains_sequences
we_We,in,analyses
analyses,for,time
review,of,records
variants,of,strain
Unknown,are,first
studies,reported,first
first,conducted,HRV
we_we,found,strains
identity,with,strains
less,with,strain
first,of,strains
strain,from,species
strains,on,HRV
-RRB-,suggesting,path
path,for,strains
those,recognized,polymerase
number,of,motifs
motifs,including,those
polymerase,by,strains
those,by,polymerase
This,supported,proposal
regions,are,selection
regions,purifying,selection
regions,under,selection
selection,-LSB-,-RSB-
This,supported,proposal
regions,are,selection
regions,purifying,selection
regions,under,selection
selection,-LSB-,-RSB-
This,supported,proposal
regions,purifying,selection
regions,are_under,selection
selection,-LSB-,-RSB-
sampling,occurs,conditions
amount,appear,sampling
amount,of,inoculum
handling,during,processing
processing,after,symptoms
symptoms,before,sampling
It,is,receptor
receptor,employed,binding
receptor,required_for,successful
binding,of,receptor
mix,of,both
We,sought,issues
We,approach,issues
issues,using,models
models,derived,data
data,exist_for,number
number,of,strains
conformations,retained,2
Models,of,component
proteins,from,strain
diversity,at,sites
2,despite,deletions
sites,of,antigenicity
loops,receive,molecule
This,also,findings
variability,is,receptor
variability,begins,data
variability,extend,data
data,include,BC
molecule,among,strains
variability,to,receptor
Unknown,resulting,deletions
We_us,propose,viruses
substitutions,affecting,sites
viruses,are,members
viruses,behave_as,members
reduction,in,size
axis,from,deletions
size,of,protrusions
sites,from,strain
deletions,in,loops
loops,of,VP1
protrusions,along,axis
members,of,group
structure,revealed,most
footprint_it,differed,sequence
footprint,retained_in,structure
Mapping,the,sites
sites,onto,structure
most,of,footprint
most_of_the_footprint_it,in,sequence
sequence,to,strains
data,revealed,variation
variation,was,strains
variation,among,strains
strains,within,groups
footprints,disrupt,binding
footprint_it,be,obstacles
a-helices,form,VP1
footprint_it,overcome,obstacles
ICAM-1,at,angles
angles,in,strains
",",affected,deletions
group,came_from,similarities
similarities,in,NImII
NImIB,in,virus
HRV-QPM,to,group
deletions,in,VP1
substitutions,occurred_at,sites
GRT,rather,deletions
structure,identified,least
footprints,to,structure
viruses,employ,receptor
receptor_it,be,strains
strains,cause,illness
both_they,to,study
molecules,are,tissues
locations,do,knowledge
family,of,molecules
tissues,in,species
molecules,on,tissues
locations,to,knowledge
system,be,issues
outcomes,have,implications
system,addressing,issues
implications,known_of,replication
system,for,issues
implications,for,replication
replication,of,strains
molecule,be,candidate
predictive,in,studies
candidate,for,role
role,of,receptor
studies,examine,sequences
sequences,predict,extent
sequences,occurring,groups
Future,in,studies
extent,of,flexibility
interactions,in,groups
flexibility,in,interactions
This,provide,context
context,for,differences
genomes,is,understanding
structure,is,data
sequence,of,genomes
understanding,of,structure
structure,to,data
%,of,strains
There,are,data
data,support,extrapolation
extrapolation,of,structure
structure,to,strains
analyses,appear,surrogate
analyses,provide,surrogate
surrogate,address,issue
contrary,in,silico
data,to,contrary
our_we,be,predictions
predictions,approximated,data
calculations,examine,similarity
similarity,predicted,structures
structures,determined,our_we
similarity,between,structures
those,from,structures
-RRB-,originally,structures
Å,below,resolution
strains,is,feature
receptor_it,is,hindrance
hindrance,classifying,those_them
Comparison,to,footprint
feature,of,A2s
hindrance,to,those_them
data,not,methods
methods,-LSB-,-RSB-
clade,is,number
clade,distributed,both
clade,suggesting,aspect
clade,by,number
number,of,strains
aspect,to,viruses
evidence,exists,strains
evidence,suggest,strains
strains,are,viruses
receptor_it,appears,both_they
both_they,are,strains
detection,using,using
strains,contributing_to,illness
illness,in,absence
absence,of,detection
Unknown,satisfy,criteria
species,tentatively,C
assignment,to,HRV
species,in,Rhinovirus
criteria,for,assignment
Rhinovirus,frequently,diagnosis
Rhinovirus,from,diagnosis
diagnosis,to,date
insights,enhanced,understanding
pressures,impacting,evolution
application,of,technology
understanding,of,rhinoviruses
pressures,on,evolution
-RSB-,reinvigorate,research
identification,of,species
identification,of,viruses
viruses,around,world
our_We,found,variants
our_We,sought,well
well,characterised,population
specimens,collected,months
variants,of,strain
year,with,illness
strain,of,Cs
population,of,specimens
specimens,over,months
months,of,year
illness,as,exacerbation
cough,with,requirement
exacerbation,of,wheezing
requirement,for,treatments
Unknown,admitted,hospital
investigation,for,causes
pathogen,among,infants
infants,with,illness
detection,in,absence
causes,in,studies
absence,of,pathogen
illness,in,instances
illness,was,%
cases,were,children
cases,to,moderate
population,originally,HRV-QPM
population,for,HRV-QPM
study,detected,year
age_group_it,is,population
fact,better,impact
age_group_it,expected,population
population,overestimate,severity
study,in,fact
pathogens,during,year
year,of,life
impact,of,infection
infection,with,strains
severity,of,impact
impact,to,study
data,visualized,Chimera
data,using,Chimera
data,mapped_to,residues
residues,on,alignment
sequences,compiled,BioEdit
sequences,translated,BioEdit
sequences,aligned,BioEdit
sequences,with,BioEdit
tree,generated,estimation
tree,using,estimation
3.1,-LSB-,-RSB-
Unknown,noted,nodes
results,of,resampling
we_we,undertook,analysis
viruses,analyzed,we_we
we_we,removing,gaps
diversity,among,viruses
analysis,on,subgroup
subgroup,of,strains
This,confirmed,position
position,determined,structures
proteins,predicted,sequences
proteins,using,sequences
sequences,submitted,server
position,in,structures
structures,in,proteins
sequences,to,server
sequences,using,4.1
b-sheets,by,comparison
comparison,to,sequences
-RSB-,used,sequences
-RSB-,locate,sequences
sequences,into,structures
identities,with,HRV-QPM
strains,with,data
VP1,to,VP3
VP4,through,HRV-14
Models,submitted,server
Models,to,server
server,for,analysis
-RRB-,structurally,protomer
PDB,to,protomer
